bar_id,drinker_id,start_date,mon_early_avg_sales,mon_late_avg_sales,tues_early_avg_sales,tues_late_avg_sales,wed_early_avg_sales,wed_late_avg_sales,thurs_early_avg_sales,thurs_late_avg_sales,fri_early_avg_sales,fri_late_avg_sales,sat_early_avg_sales,sat_late_avg_sales,sun_early_avg_sales,sun_late_avg_sales
188,7547,2013-10-7,\N,447,\N,176,\N,\N,233,\N,180,\N,\N,\N,\N,\N,
188,2795,2014-2-20,\N,\N,422,274,\N,\N,\N,160,233,\N,\N,\N,\N,251,
188,8598,2016-12-24,\N,\N,\N,\N,470,185,\N,248,273,\N,191,\N,\N,258,
188,7321,2014-7-11,\N,\N,178,\N,\N,\N,\N,258,290,203,\N,\N,409,296,
188,633,2013-10-18,\N,\N,\N,\N,\N,369,201,\N,\N,\N,\N,\N,\N,290,
188,3754,2014-2-2,\N,\N,185,302,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,
188,7496,2013-9-30,\N,\N,166,\N,\N,439,\N,251,\N,277,\N,\N,444,204,
188,618,2013-4-5,\N,\N,\N,\N,\N,\N,\N,228,237,\N,\N,307,\N,\N,
188,2820,2016-12-31,\N,168,\N,\N,210,\N,161,247,181,\N,\N,\N,327,\N,
188,1731,2013-1-15,\N,\N,\N,\N,315,\N,416,\N,241,\N,308,240,\N,269,
188,515,2015-10-15,\N,\N,194,234,\N,\N,\N,192,\N,\N,\N,269,\N,261,
188,4839,2016-8-24,\N,\N,247,\N,234,\N,\N,\N,\N,325,246,\N,\N,268,
189,7785,2017-8-15,\N,\N,\N,\N,209,\N,\N,\N,\N,\N,240,\N,\N,\N,
189,2286,2014-6-25,\N,\N,344,\N,178,194,\N,\N,\N,346,\N,\N,\N,\N,
189,6646,2017-10-6,\N,\N,\N,\N,\N,\N,189,\N,\N,\N,295,\N,\N,\N,
189,6835,2016-11-3,\N,430,\N,\N,\N,\N,185,\N,\N,\N,\N,\N,\N,311,
189,9432,2013-5-6,\N,\N,\N,\N,\N,195,\N,230,\N,\N,\N,\N,373,\N,
189,9274,2013-3-21,\N,415,\N,\N,\N,\N,195,\N,\N,\N,\N,\N,\N,\N,
189,2723,2016-10-14,\N,\N,194,\N,\N,\N,\N,\N,\N,\N,\N,290,\N,\N,
189,270,2014-1-9,\N,\N,\N,\N,\N,\N,\N,\N,298,\N,\N,337,\N,\N,
189,5412,2017-7-7,\N,\N,\N,305,\N,451,\N,\N,\N,\N,315,\N,\N,301,
189,321,2012-12-10,\N,\N,\N,\N,\N,\N,\N,\N,204,223,\N,\N,\N,\N,
189,3828,2013-1-31,\N,\N,\N,\N,422,\N,242,\N,\N,\N,286,\N,\N,248,
189,8271,2015-1-26,\N,\N,\N,\N,\N,191,433,\N,287,225,\N,\N,443,\N,
189,8147,2016-8-10,\N,186,\N,364,175,\N,\N,\N,289,\N,277,\N,\N,\N,
189,7795,2015-8-17,\N,391,323,\N,344,\N,188,\N,204,\N,\N,\N,\N,282,
189,8179,2017-9-17,\N,\N,\N,\N,229,\N,175,215,233,\N,\N,\N,350,300,
190,435,2017-4-3,\N,\N,\N,\N,442,\N,\N,\N,\N,171,\N,\N,\N,\N,
190,8352,2013-2-12,\N,\N,\N,\N,\N,\N,\N,199,\N,320,\N,\N,410,\N,
190,6022,2013-7-11,\N,\N,\N,306,\N,201,\N,\N,268,283,356,\N,\N,197,
190,2436,2014-4-25,\N,\N,\N,\N,175,\N,180,\N,\N,\N,\N,\N,357,298,
190,4722,2017-10-17,\N,\N,\N,\N,\N,\N,\N,\N,300,\N,291,\N,\N,299,
190,2730,2013-11-19,\N,\N,207,\N,\N,328,\N,\N,295,209,\N,\N,397,278,
190,9010,2016-5-29,\N,\N,457,305,\N,\N,\N,\N,240,205,\N,\N,484,\N,
190,7118,2015-11-7,\N,390,\N,\N,\N,\N,172,249,\N,\N,\N,\N,\N,\N,
191,2067,2015-4-20,\N,\N,\N,244,\N,198,354,\N,284,\N,\N,\N,\N,\N,
191,7051,2013-4-24,\N,\N,\N,\N,\N,\N,\N,231,\N,241,266,253,\N,245,
191,1622,2016-2-20,\N,377,\N,\N,\N,\N,185,\N,209,\N,284,231,\N,288,
191,1214,2016-11-22,\N,\N,309,\N,414,\N,\N,\N,\N,\N,273,\N,390,231,
191,5462,2017-5-26,\N,\N,\N,353,\N,\N,\N,191,222,\N,\N,224,334,274,
192,8185,2016-12-7,\N,348,\N,\N,235,\N,189,\N,281,\N,\N,\N,373,233,
192,976,2017-7-20,\N,464,\N,\N,431,\N,\N,\N,\N,\N,271,256,\N,255,
192,1829,2016-11-3,\N,\N,307,\N,\N,\N,\N,\N,\N,\N,330,\N,\N,\N,
192,2861,2015-1-15,\N,\N,408,240,\N,373,\N,\N,\N,293,264,\N,\N,273,
192,3868,2015-7-8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,274,\N,407,\N,
192,540,2016-12-30,\N,\N,\N,\N,\N,335,\N,198,\N,193,\N,\N,\N,\N,
192,9806,2014-9-21,\N,\N,219,\N,\N,375,\N,\N,\N,\N,\N,250,\N,266,
192,4435,2015-4-17,\N,\N,\N,307,\N,\N,405,\N,\N,\N,\N,\N,\N,\N,
192,1932,2016-7-15,\N,202,272,\N,\N,\N,\N,\N,\N,\N,\N,\N,315,274,
192,3092,2017-11-8,\N,\N,\N,265,\N,\N,\N,\N,\N,297,\N,\N,302,\N,
192,4347,2015-4-29,\N,\N,188,\N,\N,\N,\N,238,\N,269,\N,246,387,165,
192,4397,2017-5-1,\N,206,336,\N,\N,\N,\N,224,\N,\N,307,\N,378,231,
192,2612,2013-9-24,\N,\N,\N,\N,\N,\N,378,172,298,\N,\N,\N,\N,271,
193,4060,2015-5-12,\N,\N,\N,\N,311,\N,203,\N,314,\N,250,\N,422,\N,
193,4808,2014-6-20,\N,\N,171,\N,\N,382,\N,\N,\N,164,\N,234,\N,270,
193,2669,2016-8-30,\N,325,\N,\N,\N,\N,285,\N,\N,\N,224,\N,\N,308,
193,147,2014-1-21,\N,\N,\N,\N,\N,168,\N,\N,247,\N,\N,258,\N,284,
193,6283,2016-9-28,\N,\N,\N,349,\N,228,\N,259,\N,176,\N,341,\N,280,
193,4975,2013-8-29,\N,\N,205,\N,\N,374,\N,\N,258,201,\N,278,\N,306,
194,5763,2016-9-11,\N,\N,\N,\N,312,\N,201,\N,201,\N,350,299,\N,299,
194,4767,2013-5-25,\N,\N,218,\N,\N,\N,\N,210,241,329,308,\N,\N,248,
194,1121,2015-1-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,302,\N,\N,286,
194,8139,2015-4-5,\N,\N,453,\N,\N,227,\N,\N,\N,\N,268,\N,\N,\N,
194,3659,2016-8-7,\N,\N,\N,\N,\N,377,\N,\N,\N,\N,257,\N,\N,\N,
194,3786,2015-1-10,\N,\N,\N,293,\N,\N,\N,\N,\N,\N,\N,251,399,286,
194,4232,2013-10-19,271,\N,\N,\N,212,\N,\N,\N,270,\N,237,\N,331,263,
195,3391,2016-5-29,\N,\N,\N,\N,\N,342,213,\N,295,\N,\N,\N,\N,\N,
195,626,2014-4-29,\N,\N,\N,\N,\N,209,387,258,274,\N,\N,\N,\N,\N,
195,6751,2014-11-26,\N,\N,\N,\N,\N,413,167,\N,\N,\N,\N,\N,\N,\N,
195,9002,2016-10-14,\N,411,\N,\N,\N,\N,222,\N,\N,\N,\N,\N,423,\N,
195,1596,2017-2-4,\N,\N,\N,\N,\N,\N,200,\N,\N,248,288,\N,340,210,
195,5432,2014-1-4,\N,367,\N,\N,\N,\N,260,296,298,\N,234,\N,\N,214,
196,3771,2012-12-27,\N,\N,\N,\N,\N,\N,\N,263,\N,\N,268,\N,\N,\N,
196,4634,2017-2-1,\N,\N,338,\N,184,\N,\N,\N,\N,\N,247,\N,389,274,
196,3582,2015-1-16,\N,211,\N,\N,424,\N,\N,\N,205,281,283,\N,\N,245,
196,213,2017-9-22,\N,\N,423,\N,225,\N,424,\N,242,\N,\N,\N,\N,\N,
196,662,2014-1-22,\N,\N,350,\N,\N,\N,\N,206,\N,297,\N,\N,392,213,
196,1439,2013-9-15,\N,\N,\N,\N,\N,210,\N,\N,\N,\N,344,\N,469,294,
196,4698,2016-7-2,\N,\N,\N,\N,\N,\N,242,273,\N,\N,288,\N,356,293,
197,9822,2014-12-30,\N,286,\N,\N,199,\N,195,238,\N,\N,\N,\N,379,317,
197,1978,2016-3-5,\N,\N,\N,\N,\N,\N,\N,\N,255,291,\N,\N,\N,\N,
197,4753,2017-2-3,\N,\N,230,\N,\N,196,\N,203,\N,193,\N,\N,348,337,
197,8245,2014-8-22,\N,\N,\N,\N,\N,\N,\N,\N,180,\N,262,\N,\N,232,
197,24,2012-12-28,\N,\N,\N,282,\N,\N,\N,\N,\N,202,\N,\N,\N,\N,
197,1872,2014-3-22,\N,238,\N,421,368,\N,\N,\N,\N,\N,207,\N,470,270,
197,47,2015-12-18,\N,\N,429,\N,\N,433,217,\N,\N,226,\N,\N,\N,285,
197,2330,2016-10-3,\N,\N,199,276,\N,160,\N,239,\N,204,\N,\N,\N,258,
197,4017,2016-4-10,\N,\N,\N,\N,\N,214,\N,267,\N,\N,\N,318,\N,\N,
197,2630,2016-3-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,233,\N,\N,324,
197,9368,2016-10-21,\N,\N,369,\N,\N,\N,\N,\N,223,\N,240,\N,\N,296,
197,9224,2014-10-6,\N,\N,332,\N,421,\N,210,\N,\N,\N,\N,\N,330,\N,
197,4346,2015-3-14,\N,\N,\N,\N,\N,\N,357,184,\N,\N,\N,\N,\N,321,
198,907,2014-4-22,\N,\N,193,\N,\N,\N,\N,\N,232,\N,\N,\N,\N,251,
198,6887,2013-10-30,\N,\N,\N,267,\N,\N,\N,210,260,287,\N,\N,378,\N,
198,1036,2014-1-15,\N,\N,\N,\N,\N,\N,\N,\N,336,\N,\N,\N,408,\N,
198,9354,2014-4-17,\N,335,455,334,\N,\N,\N,\N,\N,297,183,\N,\N,287,
198,8059,2017-10-4,\N,188,\N,401,330,186,\N,\N,211,\N,\N,\N,\N,296,
198,7186,2017-4-26,\N,\N,\N,\N,\N,\N,\N,\N,214,\N,\N,338,\N,\N,
198,6446,2013-1-19,\N,\N,464,\N,\N,\N,\N,\N,\N,\N,318,\N,372,269,
198,8473,2016-1-25,\N,\N,457,\N,\N,\N,\N,\N,\N,189,\N,\N,409,315,
198,8697,2017-7-2,\N,\N,\N,255,\N,357,\N,229,251,277,\N,\N,\N,290,
198,3179,2015-6-23,\N,\N,\N,\N,\N,\N,205,221,\N,\N,\N,\N,427,254,
198,2158,2013-1-9,\N,\N,203,\N,449,\N,\N,252,\N,229,\N,252,\N,245,
199,3297,2014-6-12,\N,427,\N,201,214,\N,177,\N,\N,\N,\N,\N,\N,232,
199,1536,2017-8-15,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,283,\N,274,
199,2233,2013-10-10,\N,197,\N,\N,365,\N,222,\N,204,\N,\N,\N,\N,337,
199,6524,2014-8-26,\N,\N,\N,\N,\N,\N,193,269,\N,\N,266,\N,\N,\N,
199,6955,2016-9-17,\N,\N,\N,\N,\N,\N,236,\N,185,\N,321,271,381,263,
199,6231,2014-8-24,\N,\N,404,\N,\N,374,\N,\N,270,205,\N,\N,\N,334,
199,2833,2016-6-30,\N,\N,438,\N,\N,186,\N,188,196,247,\N,\N,361,\N,
199,6317,2015-5-21,\N,\N,203,\N,\N,223,\N,\N,\N,\N,\N,182,\N,\N,
199,4879,2015-4-21,\N,\N,\N,\N,\N,433,203,233,\N,\N,\N,\N,436,\N,
199,9350,2015-2-19,261,\N,\N,\N,333,\N,206,\N,292,\N,272,\N,\N,187,
199,549,2016-4-5,\N,\N,\N,\N,\N,\N,\N,\N,\N,172,302,265,\N,\N,
199,9165,2015-3-23,266,\N,\N,\N,\N,422,\N,\N,\N,\N,322,263,\N,321,
199,6145,2016-5-9,\N,376,\N,\N,386,\N,192,\N,172,\N,285,\N,\N,304,
199,2715,2013-11-2,\N,\N,225,330,\N,\N,\N,190,\N,200,\N,217,\N,272,
200,4969,2016-6-17,\N,330,\N,\N,\N,\N,\N,\N,\N,264,210,\N,\N,\N,
200,5706,2016-11-8,\N,\N,\N,\N,\N,\N,248,\N,\N,\N,256,\N,\N,\N,
200,578,2016-6-8,\N,\N,\N,\N,\N,\N,\N,\N,\N,214,\N,336,\N,263,
200,9187,2016-12-18,\N,\N,210,275,\N,\N,440,\N,269,\N,\N,\N,\N,\N,
200,1120,2013-9-26,\N,\N,419,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,258,
